radius,center,image_name
14,"(1002, 1398)","image_(18, 37.01058, 25.02087, 37.49266, 22.93409, 37.50157, 22.92265).jpeg"
11,"(954, 1274)","image_(18, 37.01058, 25.02087, 37.49266, 22.93409, 37.50157, 22.92265).jpeg"
14,"(972, 1430)","image_(18, 37.01058, 25.02087, 37.49266, 22.93409, 37.50157, 22.92265).jpeg"
13,"(1070, 1396)","image_(18, 37.01058, 25.02087, 37.49266, 22.93409, 37.50157, 22.92265).jpeg"
11,"(2054, 1334)","image_(18, 37.01058, 25.02087, 37.49266, 22.93409, 37.50157, 22.92265).jpeg"
19,"(1896, 1132)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1250, 978)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1716, 1052)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1804, 1112)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1000, 1010)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
15,"(1426, 1032)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1998, 1096)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(886, 1068)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
14,"(1106, 1062)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
20,"(1320, 1036)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1848, 1128)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(954, 1006)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1374, 1036)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
14,"(892, 1018)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(728, 1016)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(840, 1068)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
16,"(1154, 1004)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
16,"(1898, 1086)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1984, 1148)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1762, 1062)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1952, 1098)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
15,"(776, 1028)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1210, 1046)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(998, 1068)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1752, 1108)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(840, 1022)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
16,"(1664, 1096)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
20,"(1358, 978)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(954, 1066)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1108, 1004)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
14,"(784, 1080)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1806, 1068)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
16,"(1852, 1082)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1158, 1058)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1210, 990)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(726, 1068)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1940, 1138)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
20,"(1322, 986)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
19,"(1056, 1070)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1046, 1006)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1422, 986)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
14,"(1668, 1042)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
17,"(1270, 1050)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
15,"(1706, 1104)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
18,"(1716, 1212)","image_(18, 37.01252, 25.07689, 37.49797, 22.91906, 37.50688, 22.90762).jpeg"
22,"(976, 1014)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(938, 1054)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
29,"(1142, 928)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
27,"(1244, 1008)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
29,"(1092, 886)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(1048, 1222)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
23,"(952, 1140)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(1102, 974)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(1200, 1056)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(904, 1098)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(1064, 1016)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(1026, 1056)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(1084, 1180)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(1126, 1142)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
21,"(1014, 972)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(926, 1178)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
20,"(1160, 1100)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
17,"(992, 1094)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
15,"(862, 1176)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(780, 1268)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
15,"(764, 1364)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(836, 1204)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
15,"(880, 1146)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
15,"(818, 1300)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
15,"(916, 1340)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(726, 1330)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(848, 1268)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
21,"(1056, 934)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(998, 1250)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
12,"(968, 1278)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
10,"(888, 1368)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
11,"(874, 1240)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
10,"(752, 1300)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
14,"(858, 1400)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
10,"(830, 1430)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
12,"(808, 1236)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
11,"(790, 1334)","image_(18, 37.02439, 25.36229, 37.54632, 23.48788, 37.55528, 23.4765).jpeg"
22,"(632, 1288)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
22,"(436, 1050)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
17,"(550, 1236)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
22,"(218, 1412)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
19,"(374, 1024)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
22,"(326, 954)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
23,"(554, 1180)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
22,"(408, 1104)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
24,"(420, 1012)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
24,"(492, 1108)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
24,"(524, 1142)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
19,"(588, 1212)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
21,"(572, 1276)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
23,"(396, 974)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
17,"(466, 1158)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
17,"(462, 1084)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
24,"(366, 934)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
20,"(392, 1064)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
20,"(504, 1228)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
22,"(202, 1370)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
17,"(644, 1330)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
19,"(436, 1134)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
18,"(352, 986)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
20,"(486, 1194)","image_(18, 37.02837, 26.95587, 37.85319, 23.15331, 37.86212, 23.14184).jpeg"
22,"(1538, 1238)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1402, 1062)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1432, 1092)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
22,"(1312, 1054)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
22,"(1340, 1000)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
22,"(1232, 904)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
22,"(1302, 924)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1412, 1178)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
18,"(1492, 1166)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
17,"(1550, 1280)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1104, 1324)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
18,"(1478, 1230)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
19,"(1126, 1364)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
17,"(1460, 1132)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
19,"(1280, 974)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
23,"(1322, 958)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
17,"(1274, 886)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
19,"(1366, 1038)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1260, 936)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
17,"(1372, 1108)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
17,"(1456, 1188)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1298, 1014)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1344, 1082)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
20,"(1514, 1200)","image_(18, 37.03015, 26.9555, 37.85298, 23.14845, 37.86191, 23.13698).jpeg"
22,"(1148, 924)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
21,"(1092, 726)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
21,"(960, 1046)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
17,"(1240, 970)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
18,"(820, 1082)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
29,"(1058, 1094)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
17,"(862, 1000)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
25,"(1104, 1250)","image_(18, 37.03017, 26.9557, 37.88584, 23.41689, 37.8948, 23.40544).jpeg"
22,"(880, 1010)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
19,"(1104, 1218)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
16,"(996, 1010)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
16,"(910, 1040)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
14,"(1114, 1018)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
17,"(826, 1144)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
19,"(912, 1076)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
16,"(1144, 1018)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
14,"(1222, 992)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
15,"(1216, 1020)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
17,"(1026, 1016)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
16,"(878, 1054)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
10,"(1130, 992)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
12,"(1224, 1228)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
11,"(1244, 1014)","image_(18, 37.04675, 26.91822, 37.80417, 23.26854, 37.81311, 23.25709).jpeg"
22,"(946, 982)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
18,"(896, 1116)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
18,"(1172, 1188)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
15,"(1292, 1200)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
21,"(976, 1012)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
16,"(1064, 980)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
14,"(1182, 988)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
14,"(1284, 990)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
10,"(1212, 988)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
19,"(980, 1046)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
14,"(1290, 962)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
10,"(1198, 964)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
16,"(1094, 986)","image_(18, 37.04743, 26.91815, 37.80405, 23.26818, 37.81299, 23.25673).jpeg"
22,"(1118, 1044)","image_(18, 37.05804, 26.90839, 37.79884, 23.2641, 37.80779, 23.25265).jpeg"
22,"(1136, 1086)","image_(18, 37.05804, 26.90839, 37.79884, 23.2641, 37.80779, 23.25265).jpeg"
17,"(1176, 1066)","image_(18, 37.05804, 26.90839, 37.79884, 23.2641, 37.80779, 23.25265).jpeg"
19,"(1370, 982)","image_(18, 37.05804, 26.90839, 37.79884, 23.2641, 37.80779, 23.25265).jpeg"
11,"(1080, 1050)","image_(18, 37.05804, 26.90839, 37.79884, 23.2641, 37.80779, 23.25265).jpeg"
18,"(144, 1330)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
22,"(414, 1326)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
18,"(206, 1346)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
21,"(154, 1280)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
19,"(88, 1256)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
21,"(408, 1384)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
18,"(76, 1322)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
17,"(348, 1374)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
21,"(348, 1310)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
18,"(276, 1296)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
14,"(210, 1288)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
22,"(30, 1242)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
22,"(12, 1304)","image_(18, 37.06466, 25.08972, 37.46917, 27.00223, 37.47846, 26.99129).jpeg"
21,"(1326, 1332)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
19,"(1644, 1458)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
20,"(1648, 1404)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
19,"(1516, 1432)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
19,"(1528, 1368)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
18,"(1574, 1448)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
15,"(1706, 1474)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
14,"(1710, 1414)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
21,"(1846, 1436)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
18,"(1774, 1424)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
22,"(1914, 1452)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
18,"(1446, 1422)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
20,"(1906, 1514)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
21,"(1464, 1360)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
18,"(1588, 1384)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
14,"(1846, 1502)","image_(18, 37.06631, 25.0931, 37.46971, 26.99419, 37.479, 26.98325).jpeg"
22,"(1210, 724)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
17,"(1396, 810)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
29,"(1474, 720)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
24,"(1376, 638)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1172, 766)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1246, 684)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
29,"(1326, 598)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1318, 892)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
17,"(1226, 806)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
17,"(1432, 766)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1296, 724)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
21,"(1358, 854)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
15,"(1096, 886)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(1260, 766)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1184, 852)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(1064, 1142)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(1014, 980)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1136, 810)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
20,"(1334, 686)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
15,"(1106, 952)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(1160, 890)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
22,"(1288, 644)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
20,"(1278, 936)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
15,"(1114, 856)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
15,"(1050, 1012)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(1070, 914)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(958, 1040)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(1176, 1020)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
14,"(996, 1074)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
10,"(1122, 1080)","image_(18, 37.08847, 25.35984, 37.54509, 23.48664, 37.55405, 23.47525).jpeg"
